valoracion_id,usuario_id,restaurante_id,menu_id,plato_id,plato_nombre,categoria,puntuacion,fecha,comentario
1590,251,10,1213,11,Arroz con leche,postre,2.8,2025-11-24,
1591,55,10,1213,257,Tacos al pastor,segundo,2.8,2025-11-24,
1592,222,10,1213,252,Sopa azteca,primero,2.1,2025-11-24,
1593,222,10,1213,257,Tacos al pastor,segundo,3.0,2025-11-24,
1594,222,10,1213,11,Arroz con leche,postre,2.1,2025-11-24,Algo soso
1595,326,8,969,213,Guiso de judías,segundo,5.0,2025-12-11,
1596,326,8,969,29,Brownie con helado,postre,2.9,2025-12-11,
1597,457,8,969,208,Falafel casero,primero,4.0,2025-12-11,
1598,457,8,969,213,Guiso de judías,segundo,4.6,2025-12-11,Repetiría sin duda
1599,457,8,969,29,Brownie con helado,postre,4.9,2025-12-11,
1600,425,8,969,208,Falafel casero,primero,4.0,2025-12-11,
1601,425,8,969,213,Guiso de judías,segundo,5.0,2025-12-11,
1602,236,8,969,208,Falafel casero,primero,5.0,2025-12-11,
1603,236,8,969,29,Brownie con helado,postre,5.0,2025-12-11,
1604,223,3,267,1,Sopa castellana,primero,3.8,2025-09-15,
1605,223,3,267,6,Pollo asado con patatas,segundo,5.0,2025-09-15,
1606,223,3,267,11,Arroz con leche,postre,5.0,2025-09-15,
1607,91,3,267,1,Sopa castellana,primero,4.5,2025-09-15,
1608,91,3,267,6,Pollo asado con patatas,segundo,3.1,2025-09-15,
1609,91,3,267,11,Arroz con leche,postre,4.5,2025-09-15,
1610,376,3,267,1,Sopa castellana,primero,3.9,2025-09-15,
1611,376,3,267,6,Pollo asado con patatas,segundo,2.6,2025-09-15,
1612,376,3,267,11,Arroz con leche,postre,4.7,2025-09-15,
1613,268,1,60,10,Callos a la madrileña,segundo,3.0,2025-11-21,
1614,268,1,60,15,Coulant de chocolate,postre,4.5,2025-11-21,Muy rico
1615,495,1,60,5,Puchero madrileño,primero,5.0,2025-11-21,
1616,495,1,60,10,Callos a la madrileña,segundo,4.3,2025-11-21,
1617,495,1,60,15,Coulant de chocolate,postre,4.0,2025-11-21,
1618,334,1,60,5,Puchero madrileño,primero,2.0,2025-11-21,
1619,334,1,60,15,Coulant de chocolate,postre,4.2,2025-11-21,
1620,316,10,1209,253,Nachos con guacamole,primero,3.8,2025-11-18,
1621,414,10,1209,253,Nachos con guacamole,primero,3.4,2025-11-18,
1622,414,10,1209,258,Enchiladas rojas,segundo,2.7,2025-11-18,
1623,414,10,1209,12,Flan casero,postre,2.6,2025-11-18,
1624,471,8,1019,206,Bowl de boniato asado,primero,5.0,2026-02-24,
1625,471,8,1019,211,Risotto de setas,segundo,4.4,2026-02-24,
1626,471,8,1019,27,Tarta de queso,postre,3.5,2026-02-24,
1627,276,8,1019,211,Risotto de setas,segundo,4.4,2026-02-24,
1628,276,8,1019,27,Tarta de queso,postre,4.9,2026-02-24,Espectacular
1629,239,7,799,166,Sopa castellana de setas,primero,3.0,2025-10-13,
1630,239,7,799,11,Arroz con leche,postre,3.6,2025-10-13,
1631,224,7,799,11,Arroz con leche,postre,4.6,2025-10-13,Muy rico
1632,423,7,799,166,Sopa castellana de setas,primero,3.7,2025-10-13,
1633,375,7,799,166,Sopa castellana de setas,primero,4.7,2025-10-13,
1634,375,7,799,11,Arroz con leche,postre,3.8,2025-10-13,
1635,166,6,747,146,Sopa de marisco,primero,3.4,2026-02-02,
1636,166,6,747,151,Arroz caldoso de bogavante,segundo,2.7,2026-02-02,
1637,126,6,714,150,Patatas bravas,primero,3.5,2025-12-12,
1638,126,6,714,30,Leche frita,postre,2.8,2025-12-12,
1639,426,6,714,150,Patatas bravas,primero,3.0,2025-12-12,
1640,479,4,412,83,Scaloppine al limón,segundo,5.0,2025-10-08,
1641,143,4,412,83,Scaloppine al limón,segundo,4.4,2025-10-08,
1642,143,4,412,13,Tarta de manzana,postre,4.7,2025-10-08,
1643,452,4,412,78,Ensalada caprese,primero,3.9,2025-10-08,
1644,452,4,412,83,Scaloppine al limón,segundo,4.1,2025-10-08,
1645,452,4,412,13,Tarta de manzana,postre,3.3,2025-10-08,
1646,231,4,412,78,Ensalada caprese,primero,4.8,2025-10-08,
1647,231,4,412,83,Scaloppine al limón,segundo,4.0,2025-10-08,
1648,231,4,412,13,Tarta de manzana,postre,3.9,2025-10-08,
1649,125,5,610,117,Sopa tom yum,primero,1.9,2026-01-20,No me convenció
1650,385,5,610,117,Sopa tom yum,primero,3.1,2026-01-20,
1651,292,5,530,108,Gyozas de cerdo,primero,3.6,2025-09-24,
1652,313,5,530,108,Gyozas de cerdo,primero,3.7,2025-09-24,
1653,343,5,530,113,Cerdo agridulce,segundo,4.8,2025-09-24,
1654,343,5,530,13,Tarta de manzana,postre,2.6,2025-09-24,
1655,195,8,986,208,Falafel casero,primero,3.2,2026-01-08,
1656,195,8,986,213,Guiso de judías,segundo,3.8,2026-01-08,
1657,173,8,986,29,Brownie con helado,postre,3.8,2026-01-08,
1658,15,10,1238,28,Crema catalana,postre,4.7,2025-12-31,Espectacular
1659,254,10,1238,264,Sopa de tortilla,primero,4.0,2025-12-31,
1660,254,10,1238,269,Burritos de carne asada,segundo,2.3,2025-12-31,
1661,436,10,1238,264,Sopa de tortilla,primero,3.3,2025-12-31,
1662,436,10,1238,269,Burritos de carne asada,segundo,3.0,2025-12-31,
1663,167,10,1238,28,Crema catalana,postre,3.2,2025-12-31,
1664,94,10,1238,264,Sopa de tortilla,primero,3.6,2025-12-31,
1665,94,10,1238,28,Crema catalana,postre,3.6,2025-12-31,
1666,109,3,368,21,Rabo de toro,segundo,3.7,2026-02-09,
1667,109,3,368,26,Torrijas,postre,3.9,2026-02-09,
1668,182,3,368,16,Cocido madrileño,primero,4.2,2026-02-09,
1669,182,3,368,21,Rabo de toro,segundo,4.1,2026-02-09,
1670,182,3,368,26,Torrijas,postre,3.4,2026-02-09,
1671,409,3,368,21,Rabo de toro,segundo,3.9,2026-02-09,
1672,133,3,368,16,Cocido madrileño,primero,3.6,2026-02-09,
1673,133,3,368,26,Torrijas,postre,3.3,2026-02-09,
1674,175,3,368,16,Cocido madrileño,primero,4.5,2026-02-09,
1675,175,3,368,21,Rabo de toro,segundo,3.0,2026-02-09,
1676,144,3,345,18,Lentejas con verduras,primero,4.7,2026-01-07,Muy bueno
1677,144,3,345,23,Estofado de ternera,segundo,4.2,2026-01-07,El mejor de la zona
1678,144,3,345,28,Crema catalana,postre,4.0,2026-01-07,
1679,360,3,345,23,Estofado de ternera,segundo,5.0,2026-01-07,
1680,360,3,345,28,Crema catalana,postre,3.3,2026-01-07,
1681,142,3,345,23,Estofado de ternera,segundo,4.6,2026-01-07,
1682,44,6,746,155,Arroz con verduras,segundo,3.9,2026-01-30,
1683,44,6,746,30,Leche frita,postre,3.9,2026-01-30,
1684,124,6,746,150,Patatas bravas,primero,3.8,2026-01-30,
1685,124,6,746,155,Arroz con verduras,segundo,3.0,2026-01-30,
1686,124,6,746,30,Leche frita,postre,3.4,2026-01-30,
1687,369,6,746,150,Patatas bravas,primero,4.1,2026-01-30,
1688,369,6,746,155,Arroz con verduras,segundo,4.1,2026-01-30,
1689,369,6,746,30,Leche frita,postre,3.1,2026-01-30,
1690,209,7,817,173,Entrecot a la brasa,segundo,3.7,2025-11-06,
1691,251,7,817,168,Ensalada templada,primero,4.0,2025-11-06,
1692,285,7,817,168,Ensalada templada,primero,3.3,2025-11-06,
1693,285,7,817,173,Entrecot a la brasa,segundo,3.6,2025-11-06,
1694,285,7,817,14,Natillas,postre,4.0,2025-11-06,
1695,389,7,817,173,Entrecot a la brasa,segundo,3.4,2025-11-06,
1696,389,7,817,14,Natillas,postre,4.3,2025-11-06,
1697,124,9,1059,140,Sopa de pescado,primero,4.1,2025-10-17,
1698,124,9,1059,232,Rape alangostado,segundo,3.3,2025-10-17,
1699,124,9,1059,15,Coulant de chocolate,postre,3.8,2025-10-17,
1700,354,9,1059,140,Sopa de pescado,primero,3.5,2025-10-17,
1701,354,9,1059,232,Rape alangostado,segundo,4.2,2025-10-17,
1702,354,9,1059,15,Coulant de chocolate,postre,4.0,2025-10-17,
1703,244,9,1059,232,Rape alangostado,segundo,5.0,2025-10-17,
1704,244,9,1059,15,Coulant de chocolate,postre,5.0,2025-10-17,
1705,331,9,1059,140,Sopa de pescado,primero,3.3,2025-10-17,
1706,331,9,1059,232,Rape alangostado,segundo,5.0,2025-10-17,
1707,331,9,1059,15,Coulant de chocolate,postre,4.1,2025-10-17,
1708,365,9,1059,232,Rape alangostado,segundo,4.9,2025-10-17,
1709,365,9,1059,15,Coulant de chocolate,postre,4.3,2025-10-17,
1710,252,4,480,95,Ñoquis al pesto,segundo,3.2,2026-01-16,
1711,252,4,480,30,Leche frita,postre,3.7,2026-01-16,
1712,230,4,480,90,Bruschetta de champiñones,primero,3.3,2026-01-16,
1713,230,4,480,95,Ñoquis al pesto,segundo,5.0,2026-01-16,
1714,230,4,480,30,Leche frita,postre,3.7,2026-01-16,
1715,406,10,1246,269,Burritos de carne asada,segundo,3.4,2026-01-14,
1716,9,10,1246,264,Sopa de tortilla,primero,3.0,2026-01-14,
1717,48,10,1246,28,Crema catalana,postre,3.8,2026-01-14,
1718,151,10,1246,264,Sopa de tortilla,primero,2.6,2026-01-14,
1719,151,10,1246,28,Crema catalana,postre,3.4,2026-01-14,
1720,114,10,1246,264,Sopa de tortilla,primero,3.9,2026-01-14,
1721,114,10,1246,269,Burritos de carne asada,segundo,2.7,2026-01-14,
1722,114,10,1246,28,Crema catalana,postre,3.0,2026-01-14,
1723,208,1,84,21,Rabo de toro,segundo,5.0,2025-12-29,
1724,208,1,84,26,Torrijas,postre,5.0,2025-12-29,
1725,355,1,84,16,Cocido madrileño,primero,4.3,2025-12-29,
1726,355,1,84,21,Rabo de toro,segundo,4.0,2025-12-29,
1727,355,1,84,26,Torrijas,postre,4.0,2025-12-29,
1728,125,1,84,16,Cocido madrileño,primero,4.2,2025-12-29,
1729,125,1,84,26,Torrijas,postre,5.0,2025-12-29,
1730,157,2,130,47,Crema de puerros,primero,1.5,2025-09-02,
1731,157,2,130,52,Pollo al romero,segundo,3.3,2025-09-02,
1732,157,2,130,12,Flan casero,postre,3.4,2025-09-02,
1733,298,2,130,12,Flan casero,postre,4.1,2025-09-02,
1734,189,6,705,140,Sopa de pescado,primero,3.5,2025-11-28,
1735,189,6,705,145,Fideuá,segundo,4.1,2025-11-28,Espectacular
1736,284,4,428,84,Pizza margarita,segundo,3.9,2025-10-30,
1737,284,4,428,14,Natillas,postre,4.4,2025-10-30,
1738,272,4,428,14,Natillas,postre,4.5,2025-10-30,
1739,177,4,428,84,Pizza margarita,segundo,4.4,2025-10-30,
1740,218,2,172,49,Tabulé,primero,2.9,2025-10-30,
1741,382,2,172,49,Tabulé,primero,4.3,2025-10-30,
1742,282,2,172,54,Salmón con verduras,segundo,3.6,2025-10-30,
1743,170,5,535,108,Gyozas de cerdo,primero,2.8,2025-10-01,
1744,181,3,261,5,Puchero madrileño,primero,4.1,2025-09-05,
1745,360,5,606,118,Wonton soup,primero,4.4,2026-01-14,
1746,360,5,606,123,Pato pekinés,segundo,4.4,2026-01-14,
1747,360,5,606,28,Crema catalana,postre,2.9,2026-01-14,
1748,233,8,923,201,Lasaña de verduras,segundo,3.4,2025-10-07,
1749,233,8,923,12,Flan casero,postre,4.5,2025-10-07,
1750,139,8,923,196,Ensalada de quinoa,primero,4.5,2025-10-07,
1751,139,8,923,201,Lasaña de verduras,segundo,5.0,2025-10-07,
1752,157,8,1005,212,Chili sin carne,segundo,4.3,2026-02-04,
1753,157,8,1005,28,Crema catalana,postre,5.0,2026-02-04,
1754,129,8,1005,207,Sopa de miso vegana,primero,4.6,2026-02-04,
1755,129,8,1005,212,Chili sin carne,segundo,4.0,2026-02-04,
1756,62,8,1005,207,Sopa de miso vegana,primero,4.3,2026-02-04,
1757,62,8,1005,28,Crema catalana,postre,5.0,2026-02-04,
1758,99,3,333,18,Lentejas con verduras,primero,4.4,2025-12-17,Excelente
1759,99,3,333,23,Estofado de ternera,segundo,5.0,2025-12-17,
1760,99,3,333,28,Crema catalana,postre,4.3,2025-12-17,
1761,162,3,333,18,Lentejas con verduras,primero,2.8,2025-12-17,
1762,275,2,139,46,Ensalada templada de setas,primero,2.3,2025-09-15,
1763,275,2,139,11,Arroz con leche,postre,3.9,2025-09-15,
1764,487,3,293,2,Lentejas estofadas,primero,4.2,2025-10-21,Repetiría sin duda
1765,487,3,293,7,Merluza en salsa verde,segundo,4.9,2025-10-21,
1766,391,3,293,2,Lentejas estofadas,primero,5.0,2025-10-21,
1767,391,3,293,7,Merluza en salsa verde,segundo,3.5,2025-10-21,
1768,391,3,293,12,Flan casero,postre,3.3,2025-10-21,
1769,99,9,1043,231,Gambas a la plancha,segundo,4.9,2025-09-25,
1770,111,9,1043,228,Ensalada de mariscos,primero,5.0,2025-09-25,
1771,379,4,504,89,Crema de parmesano,primero,3.9,2026-02-19,
1772,379,4,504,94,Pizza quattro formaggi,segundo,4.9,2026-02-19,Muy rico
1773,379,4,504,29,Brownie con helado,postre,4.6,2026-02-19,
1774,248,4,504,94,Pizza quattro formaggi,segundo,5.0,2026-02-19,
1775,142,4,504,94,Pizza quattro formaggi,segundo,4.0,2026-02-19,Excelente
1776,427,2,142,49,Tabulé,primero,4.3,2025-09-18,El mejor de la zona
1777,427,2,142,14,Natillas,postre,3.1,2025-09-18,
1778,152,2,142,49,Tabulé,primero,3.3,2025-09-18,
1779,152,2,142,54,Salmón con verduras,segundo,3.7,2025-09-18,
1780,185,5,622,124,Bibimbap,segundo,5.0,2026-02-05,
1781,185,5,622,29,Brownie con helado,postre,3.8,2026-02-05,
1782,92,5,622,119,Dim sum variado,primero,4.2,2026-02-05,
1783,92,5,622,124,Bibimbap,segundo,3.8,2026-02-05,
1784,155,5,622,119,Dim sum variado,primero,3.2,2026-02-05,
1785,155,5,622,124,Bibimbap,segundo,3.7,2026-02-05,
1786,8,5,622,124,Bibimbap,segundo,3.1,2026-02-05,
1787,8,5,622,29,Brownie con helado,postre,5.0,2026-02-05,
1788,363,5,622,119,Dim sum variado,primero,3.5,2026-02-05,
1789,363,5,622,124,Bibimbap,segundo,3.6,2026-02-05,
1790,363,5,622,29,Brownie con helado,postre,2.7,2026-02-05,
1791,274,7,893,178,Ensalada de escarola,primero,3.5,2026-02-26,
1792,274,7,893,183,Solomillo al whisky,segundo,5.0,2026-02-26,
1793,274,7,893,29,Brownie con helado,postre,3.9,2026-02-26,
1794,141,4,487,87,Sopa toscana,primero,4.2,2026-01-27,Muy rico
1795,141,4,487,92,Pasta al ragú,segundo,3.6,2026-01-27,
1796,141,4,487,27,Tarta de queso,postre,4.7,2026-01-27,
1797,24,4,487,27,Tarta de queso,postre,4.6,2026-01-27,
1798,499,4,487,87,Sopa toscana,primero,5.0,2026-01-27,
1799,499,4,487,27,Tarta de queso,postre,5.0,2026-01-27,
1800,28,4,487,87,Sopa toscana,primero,5.0,2026-01-27,
1801,28,4,487,92,Pasta al ragú,segundo,5.0,2026-01-27,
1802,28,4,487,27,Tarta de queso,postre,4.2,2026-01-27,Repetiría sin duda
1803,445,2,140,47,Crema de puerros,primero,3.1,2025-09-16,
1804,445,2,140,52,Pollo al romero,segundo,3.2,2025-09-16,
1805,386,2,140,47,Crema de puerros,primero,3.9,2025-09-16,
1806,252,4,472,91,Ossobuco alla milanese,segundo,4.5,2026-01-05,
1807,252,4,472,26,Torrijas,postre,5.0,2026-01-05,
1808,447,8,959,197,Hummus casero,primero,4.3,2025-11-26,Muy rico
1809,447,8,959,202,Hamburguesa vegana,segundo,4.1,2025-11-26,
1810,7,8,959,202,Hamburguesa vegana,segundo,4.7,2025-11-26,
1811,7,8,959,13,Tarta de manzana,postre,4.0,2025-11-26,
1812,294,8,959,197,Hummus casero,primero,2.8,2025-11-26,
1813,294,8,959,202,Hamburguesa vegana,segundo,5.0,2025-11-26,
1814,294,8,959,13,Tarta de manzana,postre,5.0,2025-11-26,
1815,241,2,225,61,Cordero al horno,segundo,4.1,2026-01-19,
1816,246,7,815,167,Morcilla de Burgos,primero,2.9,2025-11-04,
1817,246,7,815,171,Cochinillo asado,segundo,5.0,2025-11-04,
1818,246,7,815,12,Flan casero,postre,4.4,2025-11-04,
1819,226,7,815,171,Cochinillo asado,segundo,3.7,2025-11-04,
1820,175,3,275,4,Judías con chorizo,primero,2.3,2025-09-25,
1821,95,3,324,18,Lentejas con verduras,primero,3.3,2025-12-03,
1822,95,3,324,23,Estofado de ternera,segundo,4.7,2025-12-03,
1823,495,3,324,23,Estofado de ternera,segundo,3.3,2025-12-03,
1824,495,3,324,28,Crema catalana,postre,3.9,2025-12-03,
1825,27,8,909,197,Hummus casero,primero,4.3,2025-09-17,
1826,27,8,909,13,Tarta de manzana,postre,4.0,2025-09-17,
1827,130,8,909,197,Hummus casero,primero,3.8,2025-09-17,
1828,482,10,1164,12,Flan casero,postre,3.2,2025-09-16,
1829,442,10,1164,253,Nachos con guacamole,primero,3.6,2025-09-16,
1830,442,10,1164,258,Enchiladas rojas,segundo,2.8,2025-09-16,
1831,442,10,1164,12,Flan casero,postre,3.6,2025-09-16,
1832,245,10,1164,253,Nachos con guacamole,primero,4.9,2025-09-16,
1833,245,10,1164,258,Enchiladas rojas,segundo,2.9,2025-09-16,
1834,59,10,1164,253,Nachos con guacamole,primero,3.6,2025-09-16,
1835,59,10,1164,258,Enchiladas rojas,segundo,3.2,2025-09-16,
1836,59,10,1164,12,Flan casero,postre,2.8,2025-09-16,
1837,421,7,789,166,Sopa castellana de setas,primero,2.6,2025-09-29,
1838,421,7,789,170,Chuletón de ternera,segundo,3.8,2025-09-29,
1839,34,7,789,166,Sopa castellana de setas,primero,3.2,2025-09-29,
1840,206,7,789,166,Sopa castellana de setas,primero,2.8,2025-09-29,
1841,206,7,789,170,Chuletón de ternera,segundo,3.9,2025-09-29,
1842,206,7,789,11,Arroz con leche,postre,3.7,2025-09-29,
1843,252,7,789,170,Chuletón de ternera,segundo,3.8,2025-09-29,
1844,252,7,789,11,Arroz con leche,postre,3.5,2025-09-29,
1845,38,7,789,170,Chuletón de ternera,segundo,2.0,2025-09-29,
1846,38,7,789,11,Arroz con leche,postre,3.6,2025-09-29,
1847,296,4,431,77,Bruschetta de tomate,primero,5.0,2025-11-04,Muy bueno
1848,296,4,431,12,Flan casero,postre,4.4,2025-11-04,Repetiría sin duda
1849,323,4,431,77,Bruschetta de tomate,primero,4.0,2025-11-04,
1850,323,4,431,82,Lasaña boloñesa,segundo,5.0,2025-11-04,Repetiría sin duda
1851,352,4,431,77,Bruschetta de tomate,primero,4.0,2025-11-04,
1852,416,6,651,141,Arroz con pollo,segundo,3.6,2025-09-15,
1853,289,6,651,11,Arroz con leche,postre,2.8,2025-09-15,
1854,486,5,585,119,Dim sum variado,primero,3.3,2025-12-11,
1855,486,5,585,124,Bibimbap,segundo,4.6,2025-12-11,
1856,486,5,585,29,Brownie con helado,postre,2.8,2025-12-11,
1857,44,10,1242,265,Nachos gratinados,primero,3.3,2026-01-08,
1858,128,10,1242,265,Nachos gratinados,primero,1.8,2026-01-08,
1859,128,10,1242,29,Brownie con helado,postre,2.2,2026-01-08,
1860,61,10,1242,270,Enchiladas verdes,segundo,2.6,2026-01-08,
1861,286,10,1242,29,Brownie con helado,postre,3.4,2026-01-08,
1862,392,10,1242,265,Nachos gratinados,primero,2.5,2026-01-08,No me convenció
1863,311,3,372,25,Chuletillas de cordero,segundo,3.9,2026-02-13,
1864,311,3,372,30,Leche frita,postre,5.0,2026-02-13,
1865,306,3,372,20,Potaje de garbanzos,primero,3.6,2026-02-13,
1866,306,3,372,25,Chuletillas de cordero,segundo,3.6,2026-02-13,
1867,405,6,701,11,Arroz con leche,postre,4.0,2025-11-24,Como casero
1868,317,6,701,136,Ensalada valenciana,primero,3.4,2025-11-24,
1869,317,6,701,141,Arroz con pollo,segundo,3.5,2025-11-24,
1870,317,6,701,11,Arroz con leche,postre,3.3,2025-11-24,
1871,116,6,701,141,Arroz con pollo,segundo,4.2,2025-11-24,
1872,116,6,701,11,Arroz con leche,postre,3.3,2025-11-24,
1873,398,6,701,136,Ensalada valenciana,primero,2.3,2025-11-24,
1874,398,6,701,11,Arroz con leche,postre,4.8,2025-11-24,Espectacular
1875,268,6,701,141,Arroz con pollo,segundo,4.2,2025-11-24,
1876,268,6,701,11,Arroz con leche,postre,2.3,2025-11-24,
1877,466,7,826,172,Costillas de cerdo,segundo,3.7,2025-11-19,
1878,227,7,826,172,Costillas de cerdo,segundo,3.9,2025-11-19,
1879,227,7,826,13,Tarta de manzana,postre,3.1,2025-11-19,
1880,153,7,826,172,Costillas de cerdo,segundo,4.0,2025-11-19,Como casero
1881,153,7,826,13,Tarta de manzana,postre,3.6,2025-11-19,
1882,157,7,859,179,Revuelto de morcilla,primero,4.2,2026-01-09,
1883,292,7,859,184,Codillo asado,segundo,2.2,2026-01-09,
1884,292,7,859,30,Leche frita,postre,1.9,2026-01-09,
1885,318,7,859,179,Revuelto de morcilla,primero,2.9,2026-01-09,
1886,318,7,859,30,Leche frita,postre,4.4,2026-01-09,
1887,31,7,859,184,Codillo asado,segundo,4.0,2026-01-09,
1888,31,7,859,30,Leche frita,postre,4.3,2026-01-09,
1889,313,9,1104,237,Bacalao gratinado,segundo,4.2,2025-12-22,
1890,492,5,562,115,Arroz frito con gambas,segundo,3.7,2025-11-07,
1891,492,5,562,15,Coulant de chocolate,postre,2.8,2025-11-07,
1892,379,5,562,115,Arroz frito con gambas,segundo,4.0,2025-11-07,
1893,379,5,562,15,Coulant de chocolate,postre,3.3,2025-11-07,
1894,51,5,562,15,Coulant de chocolate,postre,3.1,2025-11-07,
1895,486,8,954,197,Hummus casero,primero,5.0,2025-11-19,
1896,486,8,954,13,Tarta de manzana,postre,3.9,2025-11-19,
1897,391,5,539,107,Rollitos de primavera,primero,3.3,2025-10-07,
1898,391,5,539,112,Pad thai,segundo,4.0,2025-10-07,
1899,107,5,539,107,Rollitos de primavera,primero,3.8,2025-10-07,
1900,107,5,539,112,Pad thai,segundo,4.0,2025-10-07,
1901,107,5,539,12,Flan casero,postre,3.7,2025-10-07,
1902,321,5,539,107,Rollitos de primavera,primero,3.1,2025-10-07,
1903,321,5,539,112,Pad thai,segundo,4.1,2025-10-07,
1904,321,5,539,12,Flan casero,postre,3.0,2025-10-07,
1905,109,5,539,107,Rollitos de primavera,primero,3.5,2025-10-07,
1906,136,10,1219,268,Mole poblano,segundo,3.0,2025-12-02,
1907,136,10,1219,27,Tarta de queso,postre,4.5,2025-12-02,
1908,339,10,1219,263,Queso fundido con chorizo,primero,3.2,2025-12-02,
1909,339,10,1219,268,Mole poblano,segundo,2.9,2025-12-02,
1910,339,10,1219,27,Tarta de queso,postre,3.1,2025-12-02,
1911,42,5,552,110,Edamame,primero,5.0,2025-10-24,
1912,42,5,552,115,Arroz frito con gambas,segundo,3.7,2025-10-24,
1913,81,5,552,115,Arroz frito con gambas,segundo,3.5,2025-10-24,
1914,81,5,552,15,Coulant de chocolate,postre,4.7,2025-10-24,
1915,123,5,552,110,Edamame,primero,2.4,2025-10-24,
1916,123,5,552,115,Arroz frito con gambas,segundo,2.1,2025-10-24,Podría mejorar
1917,283,6,671,141,Arroz con pollo,segundo,3.5,2025-10-13,
1918,283,6,671,11,Arroz con leche,postre,3.1,2025-10-13,
1919,39,6,671,136,Ensalada valenciana,primero,3.4,2025-10-13,
1920,39,6,671,141,Arroz con pollo,segundo,3.7,2025-10-13,
1921,81,6,671,141,Arroz con pollo,segundo,3.5,2025-10-13,
1922,81,6,671,11,Arroz con leche,postre,3.6,2025-10-13,
1923,2,6,671,11,Arroz con leche,postre,3.0,2025-10-13,
1924,210,6,671,136,Ensalada valenciana,primero,2.7,2025-10-13,
1925,210,6,671,141,Arroz con pollo,segundo,3.1,2025-10-13,
1926,231,3,322,16,Cocido madrileño,primero,4.3,2025-12-01,
1927,231,3,322,21,Rabo de toro,segundo,4.2,2025-12-01,
1928,231,3,322,26,Torrijas,postre,3.1,2025-12-01,
1929,353,5,627,124,Bibimbap,segundo,4.8,2026-02-12,
1930,353,5,627,29,Brownie con helado,postre,3.6,2026-02-12,
1931,305,5,627,119,Dim sum variado,primero,3.9,2026-02-12,
1932,305,5,627,124,Bibimbap,segundo,2.5,2026-02-12,No me convenció
1933,305,5,627,29,Brownie con helado,postre,3.6,2026-02-12,
1934,17,10,1168,257,Tacos al pastor,segundo,3.3,2025-09-22,
1935,17,10,1168,11,Arroz con leche,postre,2.9,2025-09-22,
1936,119,5,533,111,Pollo teriyaki,segundo,3.8,2025-09-29,
1937,148,5,533,111,Pollo teriyaki,segundo,3.7,2025-09-29,
1938,148,5,533,11,Arroz con leche,postre,4.1,2025-09-29,
1939,362,1,40,15,Coulant de chocolate,postre,4.7,2025-10-24,Muy rico
1940,360,1,31,1,Sopa castellana,primero,3.6,2025-10-13,
1941,360,1,31,6,Pollo asado con patatas,segundo,4.6,2025-10-13,Espectacular
1942,441,1,31,1,Sopa castellana,primero,4.6,2025-10-13,
1943,441,1,31,6,Pollo asado con patatas,segundo,3.5,2025-10-13,
1944,441,1,31,11,Arroz con leche,postre,4.8,2025-10-13,
1945,37,2,243,59,Falafel con ensalada,primero,3.8,2026-02-12,
1946,37,2,243,29,Brownie con helado,postre,3.2,2026-02-12,
1947,352,2,243,64,Tajín de pollo,segundo,3.4,2026-02-12,
1948,352,2,243,29,Brownie con helado,postre,3.7,2026-02-12,
1949,120,2,243,59,Falafel con ensalada,primero,3.5,2026-02-12,
1950,120,2,243,64,Tajín de pollo,segundo,3.1,2026-02-12,
1951,120,2,243,29,Brownie con helado,postre,3.4,2026-02-12,
1952,474,2,243,59,Falafel con ensalada,primero,3.5,2026-02-12,
1953,474,2,243,64,Tajín de pollo,segundo,4.1,2026-02-12,
1954,474,2,243,29,Brownie con helado,postre,2.8,2026-02-12,
1955,136,2,243,59,Falafel con ensalada,primero,4.0,2026-02-12,
1956,136,2,243,64,Tajín de pollo,segundo,2.4,2026-02-12,
1957,136,2,243,29,Brownie con helado,postre,3.8,2026-02-12,
1958,404,7,870,175,Sopa de cocido,primero,2.9,2026-01-26,
1959,404,7,870,180,Lechazo asado,segundo,2.5,2026-01-26,Esperaba más
1960,404,7,870,26,Torrijas,postre,5.0,2026-01-26,
1961,406,7,870,175,Sopa de cocido,primero,3.7,2026-01-26,
1962,406,7,870,180,Lechazo asado,segundo,4.3,2026-01-26,
1963,406,7,870,26,Torrijas,postre,3.1,2026-01-26,
1964,321,7,870,175,Sopa de cocido,primero,3.6,2026-01-26,
