fecha,restaurante_id,nombre_restaurante,tipo_cocina,direccion,precio_menu,dia_semana,dia_semana_num,temporada,primer_plato,segundo_plato,postre,temperatura,lluvia,es_festivo,menus_vendidos,ingresos,valoracion_media
2025-09-18,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,otoño,Pimientos del piquillo rellenos,Arroz negro,Natillas,21.4,False,False,23,333.5,3.3
2025-09-18,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,otoño,Ensalada templada,Entrecot a la brasa,Natillas,21.4,False,False,29,435.0,4.5
2025-09-18,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,otoño,Sopa de lentejas rojas,Tofu salteado,Natillas,21.4,False,False,17,204.0,4.8
2025-09-18,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,21.4,False,False,27,432.0,4.7
2025-09-18,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,21.4,False,False,46,506.0,3.8
2025-09-19,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,24.4,False,False,30,375.0,4.1
2025-09-19,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,24.4,False,False,30,390.0,3.8
2025-09-19,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,24.4,False,False,27,310.5,3.1
2025-09-19,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,24.4,False,False,28,392.0,4.0
2025-09-19,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,24.4,False,False,31,341.0,2.9
2025-09-19,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,24.4,False,False,25,362.5,4.2
2025-09-19,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,24.4,False,False,32,480.0,3.9
2025-09-19,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,24.4,False,False,17,204.0,3.3
2025-09-19,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,24.4,False,False,31,496.0,3.4
2025-09-19,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,24.4,False,False,29,319.0,3.4
2025-09-22,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,28.1,False,False,36,450.0,4.6
2025-09-22,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,28.1,False,False,39,507.0,2.9
2025-09-22,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,28.1,False,False,32,368.0,4.4
2025-09-22,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,otoño,Minestrone,Pasta carbonara,Arroz con leche,28.1,False,False,35,490.0,4.2
2025-09-22,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,otoño,Sopa de miso,Pollo teriyaki,Arroz con leche,28.1,False,False,40,440.0,3.7
2025-09-22,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,otoño,Ensalada valenciana,Arroz con pollo,Arroz con leche,28.1,False,False,24,348.0,4.5
2025-09-22,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,otoño,Sopa castellana de setas,Chuletón de ternera,Arroz con leche,28.1,False,False,38,570.0,3.9
2025-09-22,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,otoño,Crema de calabaza y curry,Curry de garbanzos,Arroz con leche,28.1,False,False,25,300.0,4.5
2025-09-22,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,otoño,Salpicón de marisco,Merluza a la vasca,Arroz con leche,28.1,False,False,30,480.0,3.5
2025-09-22,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,otoño,Sopa azteca,Tacos al pastor,Arroz con leche,28.1,False,False,38,418.0,4.3
2025-09-23,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,25.7,False,False,44,550.0,3.4
2025-09-23,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,otoño,Crema de puerros,Pollo al romero,Flan casero,25.7,False,False,45,585.0,3.9
2025-09-23,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,25.7,False,False,44,506.0,3.6
2025-09-23,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,otoño,Bruschetta de tomate,Lasaña boloñesa,Flan casero,25.7,False,False,45,630.0,4.4
2025-09-23,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,otoño,Rollitos de primavera,Pad thai,Flan casero,25.7,False,False,48,528.0,3.7
2025-09-23,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,otoño,Croquetas de jamón,Paella de marisco,Flan casero,25.7,False,False,34,493.0,4.7
2025-09-23,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,otoño,Morcilla de Burgos,Cochinillo asado,Flan casero,25.7,False,False,35,525.0,3.7
2025-09-23,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,otoño,Ensalada de quinoa,Lasaña de verduras,Flan casero,25.7,False,False,19,228.0,3.8
2025-09-23,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,otoño,Gambas al ajillo,Paella de marisco,Flan casero,25.7,False,False,30,480.0,4.3
2025-09-23,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,otoño,Nachos con guacamole,Enchiladas rojas,Flan casero,25.7,False,False,39,429.0,3.0
2025-09-24,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,23.4,False,False,46,575.0,3.6
2025-09-24,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,otoño,Hummus con crudités,Brochetas de ternera,Tarta de manzana,23.4,False,False,45,585.0,4.8
2025-09-24,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,23.4,False,False,28,322.0,4.5
2025-09-24,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,otoño,Ensalada caprese,Scaloppine al limón,Tarta de manzana,23.4,False,False,36,504.0,4.4
2025-09-24,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,otoño,Gyozas de cerdo,Cerdo agridulce,Tarta de manzana,23.4,False,False,46,506.0,3.3
2025-09-24,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,otoño,Mejillones al vapor,Arroz al horno,Tarta de manzana,23.4,False,False,29,420.5,3.0
2025-09-24,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,otoño,Pimientos asados,Costillas de cerdo,Tarta de manzana,23.4,False,False,47,705.0,3.2
2025-09-24,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,otoño,Hummus casero,Hamburguesa vegana,Tarta de manzana,23.4,False,False,24,288.0,3.4
2025-09-24,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,otoño,Mejillones a la marinera,Lubina a la espalda,Tarta de manzana,23.4,False,False,38,608.0,4.0
2025-09-24,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,otoño,Elote asado,Burrito de pollo,Tarta de manzana,23.4,False,False,46,506.0,3.2
2025-09-25,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,27.7,True,False,33,412.5,3.5
2025-09-25,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,otoño,Tabulé,Salmón con verduras,Natillas,27.7,True,False,31,403.0,4.0
2025-09-25,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,27.7,True,False,25,287.5,4.2
2025-09-25,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,otoño,Crema de calabacín,Pizza margarita,Natillas,27.7,True,False,29,406.0,4.0
2025-09-25,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,otoño,Ensalada de wakame,Curry rojo de pollo,Natillas,27.7,True,False,46,506.0,2.5
2025-09-25,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,otoño,Pimientos del piquillo rellenos,Arroz negro,Natillas,27.7,True,False,32,464.0,4.1
2025-09-25,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,otoño,Ensalada templada,Entrecot a la brasa,Natillas,27.7,True,False,26,390.0,4.4
2025-09-25,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,otoño,Sopa de lentejas rojas,Tofu salteado,Natillas,27.7,True,False,19,228.0,3.4
2025-09-25,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,27.7,True,False,30,480.0,4.8
2025-09-25,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,27.7,True,False,40,440.0,4.3
2025-09-26,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,26.7,False,False,22,275.0,3.6
2025-09-26,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,26.7,False,False,21,273.0,4.2
2025-09-26,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,26.7,False,False,25,287.5,3.2
2025-09-26,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,26.7,False,False,24,336.0,4.7
2025-09-26,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,26.7,False,False,30,330.0,3.8
2025-09-26,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,26.7,False,False,20,290.0,4.2
2025-09-26,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,26.7,False,False,19,285.0,3.6
2025-09-26,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,26.7,False,False,21,252.0,3.3
2025-09-26,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,26.7,False,False,24,384.0,3.8
2025-09-26,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,26.7,False,False,25,275.0,2.6
2025-09-29,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,34.2,False,False,44,550.0,3.3
2025-09-29,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,34.2,False,False,41,533.0,3.7
2025-09-29,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,34.2,False,False,36,414.0,3.9
2025-09-29,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,otoño,Minestrone,Pasta carbonara,Arroz con leche,34.2,False,False,39,546.0,3.4
2025-09-29,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,otoño,Sopa de miso,Pollo teriyaki,Arroz con leche,34.2,False,False,48,528.0,4.6
2025-09-29,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,otoño,Ensalada valenciana,Arroz con pollo,Arroz con leche,34.2,False,False,31,449.5,4.2
2025-09-29,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,otoño,Sopa castellana de setas,Chuletón de ternera,Arroz con leche,34.2,False,False,35,525.0,3.9
2025-09-29,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,otoño,Crema de calabaza y curry,Curry de garbanzos,Arroz con leche,34.2,False,False,20,240.0,4.3
2025-09-29,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,otoño,Salpicón de marisco,Merluza a la vasca,Arroz con leche,34.2,False,False,35,560.0,5.0
2025-09-29,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,otoño,Sopa azteca,Tacos al pastor,Arroz con leche,34.2,False,False,46,506.0,3.1
2025-09-30,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,26.0,True,False,27,337.5,4.6
2025-09-30,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,otoño,Crema de puerros,Pollo al romero,Flan casero,26.0,True,False,33,429.0,3.8
2025-09-30,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,26.0,True,False,30,345.0,4.0
2025-09-30,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,otoño,Bruschetta de tomate,Lasaña boloñesa,Flan casero,26.0,True,False,30,420.0,4.5
2025-09-30,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,otoño,Rollitos de primavera,Pad thai,Flan casero,26.0,True,False,61,671.0,3.4
2025-09-30,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,otoño,Croquetas de jamón,Paella de marisco,Flan casero,26.0,True,False,27,391.5,4.9
2025-09-30,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,otoño,Morcilla de Burgos,Cochinillo asado,Flan casero,26.0,True,False,31,465.0,3.9
2025-09-30,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,otoño,Ensalada de quinoa,Lasaña de verduras,Flan casero,26.0,True,False,20,240.0,3.3
2025-09-30,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,otoño,Gambas al ajillo,Paella de marisco,Flan casero,26.0,True,False,21,336.0,4.1
2025-09-30,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,otoño,Nachos con guacamole,Enchiladas rojas,Flan casero,26.0,True,False,33,363.0,4.1
2025-10-01,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,17.8,False,False,39,487.5,5.0
2025-10-01,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,otoño,Hummus con crudités,Brochetas de ternera,Tarta de manzana,17.8,False,False,53,689.0,3.4
2025-10-01,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,17.8,False,False,29,333.5,4.1
2025-10-01,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,otoño,Ensalada caprese,Scaloppine al limón,Tarta de manzana,17.8,False,False,46,644.0,4.5
2025-10-01,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,otoño,Gyozas de cerdo,Cerdo agridulce,Tarta de manzana,17.8,False,False,54,594.0,4.1
2025-10-01,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,otoño,Mejillones al vapor,Arroz al horno,Tarta de manzana,17.8,False,False,26,377.0,4.3
2025-10-01,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,otoño,Pimientos asados,Costillas de cerdo,Tarta de manzana,17.8,False,False,42,630.0,3.3
2025-10-01,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,otoño,Hummus casero,Hamburguesa vegana,Tarta de manzana,17.8,False,False,24,288.0,4.6
2025-10-01,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,otoño,Mejillones a la marinera,Lubina a la espalda,Tarta de manzana,17.8,False,False,37,592.0,3.0
2025-10-01,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,otoño,Elote asado,Burrito de pollo,Tarta de manzana,17.8,False,False,36,396.0,3.8
2025-10-02,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,18.0,True,False,29,362.5,3.7
2025-10-02,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,otoño,Tabulé,Salmón con verduras,Natillas,18.0,True,False,52,676.0,3.7
2025-10-02,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,18.0,True,False,28,322.0,4.1
2025-10-02,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,otoño,Crema de calabacín,Pizza margarita,Natillas,18.0,True,False,40,560.0,4.7
2025-10-02,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,otoño,Ensalada de wakame,Curry rojo de pollo,Natillas,18.0,True,False,54,594.0,4.6
2025-10-02,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,otoño,Pimientos del piquillo rellenos,Arroz negro,Natillas,18.0,True,False,21,304.5,4.1
2025-10-02,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,otoño,Ensalada templada,Entrecot a la brasa,Natillas,18.0,True,False,28,420.0,4.2
2025-10-02,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,otoño,Sopa de lentejas rojas,Tofu salteado,Natillas,18.0,True,False,20,240.0,4.1
2025-10-02,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,18.0,True,False,32,512.0,3.8
2025-10-02,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,18.0,True,False,44,484.0,3.7
2025-10-03,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,17.6,False,False,39,487.5,3.3
2025-10-03,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,17.6,False,False,28,364.0,3.5
2025-10-03,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,17.6,False,False,28,322.0,3.4
2025-10-03,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,17.6,False,False,33,462.0,4.8
2025-10-03,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,17.6,False,False,29,319.0,3.0
2025-10-03,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,17.6,False,False,21,304.5,3.8
2025-10-03,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,17.6,False,False,33,495.0,3.6
2025-10-03,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,17.6,False,False,23,276.0,4.5
2025-10-03,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,17.6,False,False,24,384.0,4.8
2025-10-03,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,17.6,False,False,36,396.0,3.3
2025-10-06,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,24.6,False,False,56,700.0,3.4
2025-10-06,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,24.6,False,False,40,520.0,3.6
